TEMP_STATOR_MEAN_degC,TEMP_STATOR_MAX_degC,TEMP_PHASE_IMBALANCE_degC,anomaly,anomaly_score
49.30938888888889,51.8905,0.4119999999999919,-1,-0.010421624104462013
0.0003333333333333,0.001,0.0013333333333333,-1,-0.14316332358420059
0.0005555555555555,0.001,0.0006666666666666,-1,-0.14316332358420059
94.50759999999998,110.0367,2.202133333333336,-1,-0.006226865592828146
57.26457777777778,60.915400000000005,1.3316000000000017,-1,-0.020259819076890673
50.661166666666674,53.3916,0.6385999999999967,-1,-0.0075698289381810335
51.069,54.7734,0.9369333333333358,-1,-0.014644753290311896
-0.0003333333333333,0.001,0.0013333333333333,-1,-0.1429079016586079
47.16458888888889,49.8869,0.2967999999999833,-1,-0.002035182408901215
58.25622222222223,62.628,0.9969999999999928,-1,-0.03168564328456058
54.364988888888895,57.1007,0.640666666666668,-1,-0.025821559226282043
-0.0003333333333333,0.001,0.0,-1,-0.14341883193190008
47.33135555555556,48.8152,0.2098666666666702,-1,-0.003324036427643562
58.20188888888889,61.487,1.18483333333333,-1,-0.027307708650709084
0.0005555555555555,0.001,0.0006666666666666,-1,-0.14316332358420059
47.27766666666667,49.948,0.4143333333333316,-1,-0.0027981795054136116
56.071000000000005,59.101,1.031333333333336,-1,-0.033688011421855735
48.1174,49.707,0.1752666666666655,-1,-0.024821456780444784
0.0003333333333333,0.001,0.0013333333333333,-1,-0.14316332358420059
58.05651111111112,63.6186,0.6863333333333301,-1,-0.04159400354308174
50.2236,52.8532,0.730799999999995,-1,-0.005812915471235303
50.31975555555555,52.9338,0.7341333333333395,-1,-0.005390113452191314
49.37628888888889,52.621,0.9932666666666704,-1,-0.011614934507563901
93.62546666666668,106.1035,2.451866666666674,-1,-0.007389347300255089
47.67322222222222,49.3038,0.1653333333333364,-1,-0.024490935483563403
